window,band_width,total_profit,trades,avg_profit,win_rate
18,0.6,-414.0,105,-3.942857142857143,0.3142857142857143
18,0.7,-421.0,115,-3.6608695652173915,0.30434782608695654
18,0.7999999999999999,-536.0,123,-4.357723577235772,0.3008130081300813
18,0.8999999999999999,-646.0,129,-5.007751937984496,0.3023255813953488
18,0.9999999999999999,-709.0,128,-5.5390625,0.2734375
18,1.0999999999999999,-680.0,132,-5.151515151515151,0.2727272727272727
18,1.1999999999999997,-589.0,127,-4.637795275590551,0.2992125984251969
18,1.2999999999999998,-716.0,130,-5.507692307692308,0.27692307692307694
18,1.4,-690.0,124,-5.564516129032258,0.28225806451612906
18,1.4999999999999998,-625.0,116,-5.387931034482759,0.27586206896551724
18,1.5999999999999996,-599.0,113,-5.300884955752212,0.24778761061946902
18,1.6999999999999997,-590.0,104,-5.673076923076923,0.23076923076923078
18,1.7999999999999998,-471.0,85,-5.541176470588235,0.21176470588235294
18,1.8999999999999997,-447.0,78,-5.730769230769231,0.20512820512820512
19,0.5,-366.0,99,-3.696969696969697,0.3434343434343434
19,0.6,-407.0,107,-3.803738317757009,0.3364485981308411
19,0.7,-459.0,115,-3.991304347826087,0.3217391304347826
19,0.7999999999999999,-479.0,119,-4.025210084033613,0.3025210084033613
19,0.8999999999999999,-653.0,130,-5.023076923076923,0.3076923076923077
19,0.9999999999999999,-710.0,131,-5.419847328244275,0.2748091603053435
19,1.0999999999999999,-674.0,130,-5.184615384615385,0.27692307692307694
19,1.1999999999999997,-645.0,128,-5.0390625,0.296875
19,1.2999999999999998,-724.0,129,-5.612403100775194,0.2868217054263566
19,1.4,-671.0,125,-5.368,0.28
19,1.4999999999999998,-622.0,118,-5.271186440677966,0.2711864406779661
19,1.5999999999999996,-543.0,108,-5.027777777777778,0.26851851851851855
19,1.6999999999999997,-587.0,104,-5.644230769230769,0.21153846153846154
19,1.7999999999999998,-484.0,86,-5.627906976744186,0.19767441860465115
19,1.8999999999999997,-430.0,77,-5.584415584415584,0.19480519480519481
